"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011"
404,15584,1463,19765,306,16117,12635,4029,5911,11030,13065,10483
405,19492,7081,10800,18239,706,9564,15087,18652,14842,1647,2676
406,1941,2656,12873,2104,3086,17868,13530,11830,6852,13228,19947
407,13779,11357,16426,11976,2414,10121,7238,15911,4686,14712,9735
408,4217,136,9911,2169,6462,15572,15145,18368,9209,18882,12419
409,9495,5697,18817,13731,8158,10380,18976,7723,4837,19095,11868
410,18504,11157,2087,11670,16571,19100,4841,9032,12403,13630,6343
411,8240,10735,12345,7800,9077,19717,9583,12446,12766,15501,16797
412,10623,3012,18237,14699,7484,6312,18210,17373,1688,10605,7873
413,15444,17708,19021,7278,13113,13610,9446,6836,15974,10935,4341
414,606,12278,472,19345,10688,18697,9491,14416,15502,3113,11005
415,18975,14725,7368,17301,6360,12497,5355,11040,771,1532,192
416,18078,18450,16525,11084,16550,16237,16012,846,13832,16700,13594
417,13112,4475,19721,4296,13158,10797,10883,2621,11004,14570,5171
418,6355,18307,8141,4404,3446,4754,175,8470,19970,8775,10821
419,9292,5888,5021,13436,7753,7911,14487,19182,12795,3893,14836
420,18596,13945,18159,13237,17598,5740,8420,18292,10474,7157,17352
421,3588,8632,2911,16870,15797,108,8290,5787,4902,14307,5364
422,11455,16850,4347,9046,3483,5695,739,16290,3601,5560,2826
423,8919,6819,6043,17470,11261,13454,18833,11090,9808,16757,10271
424,12255,2088,4416,10379,9839,3031,2467,16826,13048,14465,3838
425,18777,15975,10353,4251,12586,17908,2283,1247,2946,15932,18408
426,17746,18340,680,12493,4927,19356,19791,9298,13217,6017,3807
427,12392,5568,10363,3395,6777,12276,1518,7364,18384,13046,19448
428,1806,5526,14206,19024,9394,1927,9319,11175,4993,12012,5711
429,4600,14328,15019,10506,14402,16652,7353,2253,17058,4317,14169
430,3205,15426,5530,12990,4219,4395,9318,209,1909,5306,13303
431,19397,8505,2848,16033,11526,9162,4741,18476,845,9464,12356
432,19544,13026,2469,16221,8401,18368,17207,5789,12478,19405,7223
433,5686,19142,11346,18220,5502,11875,9977,9309,6631,19032,19651
434,4546,9351,12300,15893,9939,13294,19170,6386,3651,8080,1517
435,1900,1314,5439,6436,15351,8506,5257,18148,11808,16696,10644
436,15640,10990,296,11236,11835,18584,5187,7999,5685,10052,10925
437,1535,8288,13004,11194,6739,19610,9699,16621,1354,15174,15055
438,1591,6253,17489,6324,284,18123,14638,4505,4702,11666,8827
439,17943,8042,3811,2384,5685,13492,11989,14381,18641,9161,12504
440,2169,4296,393,11163,9041,3786,12058,6569,16783,14076,13089
441,15206,10339,13974,11315,10542,14449,8524,2409,9278,6404,15424
442,19944,19801,18532,8396,7955,1767,2728,7053,3107,6352,13339
443,8127,9533,11083,12437,11588,6859,14612,12586,14711,3244,3555
444,7869,1719,733,1541,3280,8598,11147,8553,19193,9117,15846
445,12914,19899,14607,10962,4458,9619,6929,11513,15676,14570,3928
446,8297,11730,14283,13498,13703,18488,9885,14039,6151,16552,15847
447,1127,8312,1533,11050,5855,19974,8430,12538,8759,19947,12797
448,11176,1362,7962,11469,9473,8274,3781,19446,12882,3475,12589
449,6830,18059,1426,18648,11535,4074,6788,12565,14443,5067,5305
450,14449,18333,585,17581,16532,10861,14818,3297,4429,8570,3335
451,9070,9546,16517,13659,2702,7555,19370,18372,970,2568,17017
452,17788,4878,18285,17118,18058,10986,16157,2722,9893,12791,10166
453,10659,2317,14853,10166,12793,18978,10284,11751,5510,9027,5095
454,15128,7931,7724,19476,17825,15567,9003,4413,7982,5458,8910
455,2043,9700,10970,8710,5147,16458,18381,4548,2067,17904,11486
456,11122,14525,1585,19503,8941,19639,9005,12563,4733,14777,4922
457,16352,8310,3101,13458,16258,16132,13011,11163,8840,12379,14199
458,5940,10237,18385,138,10745,2707,19196,4550,17344,18666,19449
459,11114,19250,3842,7092,3821,18176,2777,2343,5559,6410,11866
460,7851,19156,1867,639,9595,3866,8736,1988,18518,15802,10458
461,10245,2635,9044,1903,12822,9214,9545,18281,9454,10788,13087
462,6363,10248,10280,14558,5401,18275,4094,9598,16701,8826,15485
463,12717,6121,14980,19550,13527,15331,16796,10154,2321,738,15285
464,9708,12949,13586,4461,3030,17298,5698,17056,9904,14186,7194
465,10719,1288,2286,13612,9788,3624,15643,4750,5662,2805,4069
466,16216,7289,16518,1648,2831,8634,8264,13740,4832,13310,19631
467,19378,15344,17321,6207,7385,9645,2412,10766,5749,10224,12232
468,16473,4492,1969,876,7090,12667,14068,8231,11256,9562,8425
469,18850,1821,453,19791,2328,10549,6835,14235,19746,16439,5241
470,9486,1890,5729,15198,649,5420,13573,5502,9651,16587,16074
471,17479,1167,19234,10979,19361,4766,15600,17100,2638,8790,15721
472,15096,13635,5071,17570,16411,7033,7627,5600,16713,15485,6008
473,9884,14983,2662,7850,12641,5266,17666,16368,13995,8994,4165
474,19268,13367,9938,9027,5604,5466,17895,6586,19143,7172,9438
475,9984,11987,16891,18202,2302,18052,10649,15206,6153,1219,5588
476,12744,18010,14162,4495,15866,13914,423,1217,11347,8604,14849
477,1322,8642,4550,3124,16627,9990,12910,1160,2100,16818,15925
478,3467,19206,15742,10256,19993,5902,15457,11991,12160,9798,8781
479,13869,18818,11031,17723,1974,15308,10782,13161,15419,15832,1381
480,13414,2792,2875,6443,2561,19948,3141,19843,2002,991,12924
481,18332,11120,1761,8070,5317,7777,2067,1606,4159,15164,17128
482,19299,10561,17611,12768,2406,6790,14032,6262,12069,4077,6389
483,9991,7657,13341,7840,7415,18537,3726,9357,5495,6598,12486
484,837,1596,483,8841,7095,2611,6217,12036,723,18556,3605
485,8039,7829,1654,18891,15367,2121,4470,7170,13169,17988,3945
486,13017,5779,807,102,9719,17883,10529,3878,11352,9462,19788
487,12954,19857,10622,16155,5715,3413,5659,19491,6194,5485,8257
488,4166,5366,18448,1943,13444,6961,14569,7604,7143,4844,15363
489,14686,17116,6623,3215,8023,13909,3807,15117,17152,19269,17510
490,18740,9772,6748,7171,15233,3484,6102,19767,10385,19094,5494
491,3310,13913,11694,17713,3234,14856,19184,6211,10974,15772,16167
492,17797,1542,7317,3093,3238,7460,7928,9319,1864,13402,5885
493,14684,14951,17306,11239,6677,3720,19705,9657,3192,207,10753
494,4578,18847,15323,10094,12551,15373,7519,17892,7736,14804,15725
495,16845,16572,13943,9414,16813,9203,14955,19489,1780,5661,5890
496,8629,5550,15856,3003,822,5810,7279,11086,447,6058,5932
497,6957,10114,15329,3405,14122,10257,15094,18062,1214,16974,12545
498,15040,4538,1855,10906,3734,9527,2609,12683,17256,15171,3229
499,1778,12149,1428,18622,13346,7000,7961,17631,19801,3178,6945
500,724,17691,4140,10383,9065,19388,5259,11102,7394,6006,19860
501,13733,8058,18663,12419,4380,14365,19368,2557,8305,699,16539
502,1679,5623,10945,13145,14155,15847,14107,17137,2474,17728,2927
503,19645,10688,5082,721,4813,7639,14301,5121,11508,6915,2413
504,824,13686,12498,3707,11260,502,10429,2461,10090,10232,19075
505,1350,4478,9063,13642,2168,3191,9978,17077,14157,3197,2395
506,7866,13616,14548,15491,8255,17911,8524,17741,8533,5755,822
507,11910,271,7933,13203,14675,5361,15010,17074,15645,17271,18559
508,13863,13848,9882,612,7021,1253,374,6472,6585,17971,15010
509,11184,11675,5914,8135,3911,5050,17015,10298,2431,13512,18846
510,19488,18318,14147,8264,9476,3948,11972,17156,12549,1957,1491
511,15196,10608,2493,16106,8834,14473,1385,7917,8545,18811,6356
512,815,15528,3150,19525,6828,3503,14352,15796,6098,12320,8685
513,15868,4197,2541,10535,19495,1781,4195,13666,11880,15529,15254
514,3618,8326,4664,7890,10622,2537,12658,2659,10936,9962,2216
515,7550,8302,17140,6697,19523,7942,15685,19614,9314,15874,6011
516,2185,3069,12354,17837,13095,18556,1433,3510,10307,19277,5618
517,16993,16470,15485,14678,6722,16548,15265,3009,7713,10834,713
518,8777,14808,9653,11945,7050,14366,2769,6932,3606,4843,9787
519,11228,1610,10225,2366,15638,2608,12674,2860,16981,7974,5914
520,10310,18887,3433,12403,5874,9827,1320,7841,7724,10457,6366
521,17749,16618,17738,4299,5936,6546,19950,16095,11258,15531,12070
522,15001,17887,2184,15054,6008,13562,14479,2992,19168,6897,7295
523,12682,2259,1874,6992,18293,9614,10298,3415,10169,1980,16570
524,941,6440,4458,8734,8178,12664,18249,4463,5497,17135,17548
525,12050,14189,4384,14529,4172,9052,7772,5475,14875,18024,13647
526,7510,12821,6015,18152,19565,4843,14266,2317,4846,532,1564
527,19872,4385,12774,16765,4407,17902,2551,4428,18761,17784,19984
528,9496,16492,1885,5523,3368,4627,5453,13370,15807,9504,5480
529,9710,12913,3842,16133,4978,8176,4530,4690,3975,16324,12828
530,8767,11753,7481,9982,18084,2368,12555,16953,15636,19936,6547
531,18532,12040,2457,8509,9530,17598,14920,19648,150,5178,3472
532,14520,12498,14702,15863,17989,16062,5286,14834,19313,7097,7412
533,4559,5218,14350,9021,4793,18735,12450,19713,5770,8071,14645
534,18491,14099,5823,11568,18525,966,8777,15952,17553,3326,5790
535,17376,11019,252,2889,368,4496,14581,4417,12244,10689,16224
536,254,1708,8290,15781,19005,10894,8651,17512,18795,11904,4760
537,7653,14677,14713,7014,5379,1332,7051,18672,3504,12163,12389
538,19478,11894,15561,10856,1031,3070,8442,743,14052,12248,7494
539,11614,3325,9851,13614,1059,2502,14949,12336,1816,19912,15082
540,16416,11378,19955,2281,13363,9084,10379,19657,3679,3373,12562
541,6247,3827,17612,14966,12244,19752,3353,8211,1543,8451,7837
542,12607,4231,2363,3558,5863,15262,4727,14662,14027,10479,12347
543,19413,12411,13632,5526,5298,4198,19277,408,2486,19170,15419
544,17590,17712,11999,17009,2739,3593,5032,12732,9654,6285,17852
545,4967,12226,16889,1704,9666,1441,5676,4326,6960,1285,3532
546,12975,9559,13956,6585,15645,372,15378,137,13548,18359,17421
547,3975,14863,12761,2136,1073,3121,1064,12569,2399,14126,2704
548,15263,1015,13238,4513,4929,4852,1675,6971,2388,10985,3556
549,3044,8246,16436,8265,11682,15551,13416,16708,11695,283,19053
550,5852,13563,10900,4365,14924,4660,3041,1879,1717,5696,11483
551,16714,6268,7952,4691,12820,9967,8406,1818,17323,18396,1642
552,18164,9010,18715,1723,13005,15926,5203,5658,14156,9206,5966
553,15680,10826,3710,17482,19176,8918,7867,677,8141,5879,11479
554,3670,3192,5500,2280,16184,10908,15460,13328,971,4586,19883
555,1333,2788,14436,7168,17229,17420,18330,6481,16210,10134,978
556,11983,18575,15412,8783,446,6613,16021,821,10176,5707,4963
557,9288,1235,13765,19340,4319,19234,10700,15790,18761,7120,18475
558,297,5336,15862,4060,7982,8527,12937,7573,13399,8878,17779
559,6797,144,2846,4589,1159,2164,18662,6518,232,10143,16087
560,15778,10776,10067,3842,4630,18707,5967,8594,11587,10363,888
561,11285,14740,3966,2974,14987,6364,2108,3750,13986,3112,10147
562,355,19510,7014,1733,10474,14135,14924,11435,12933,14502,3127
563,10144,13489,16941,6437,8732,9956,4711,12120,13365,1508,3450
564,9195,11691,18196,3320,17990,852,17767,9089,11195,18839,12502
565,18573,18242,15984,11132,885,4345,9766,1563,9943,10520,12906
566,14329,19765,8611,7055,18001,19149,2233,10321,8160,5159,7052
567,15286,11736,11051,18658,15197,4881,7071,17257,14799,3852,17448
568,253,5652,14094,3196,13652,18558,4149,19509,14199,16255,7539
569,18503,2628,3850,3291,10970,17523,4931,12103,8442,12307,2224
570,10981,12019,9641,12307,535,569,14084,1357,11188,4995,19274
571,507,5618,18000,10836,6766,13185,10114,5936,5503,19391,869
572,14448,5542,2353,6535,3867,15818,300,10490,12522,5372,820
573,13139,6563,11233,13017,12103,4200,2514,1813,2580,17602,14125
574,19659,11024,14715,3843,7451,13852,15268,7502,15907,6980,17843
575,11340,12126,9214,5581,887,17614,16873,5323,9692,12645,3679
576,19650,4918,6683,1928,7500,7592,11293,15674,1619,4694,10297
577,19191,12878,9732,9033,9116,9511,13317,9437,17504,14188,13019
578,5768,6965,13236,8006,7168,16811,11253,16589,8841,18643,1836
579,18217,4071,15045,15302,6007,809,12218,18133,12975,1725,4940
580,4333,12222,18992,12765,10181,14017,17556,19596,11107,9762,10356
581,1134,12645,1107,4070,13917,12225,17606,5022,13390,19125,2488
582,1067,14572,548,18471,5758,19428,17650,12402,1199,7461,17355
583,1499,6085,12552,3975,18663,16571,6836,1908,5139,18514,16951
584,14504,2160,15576,651,14991,557,2724,2517,3933,15489,15304
585,17058,1856,12838,2858,2075,12451,19016,12862,15627,3936,16874
586,2817,13177,1066,2699,14577,18514,5221,332,17426,5791,2244
587,11572,16296,3537,2062,4537,13890,3849,6035,5812,7076,10312
588,18024,6015,9479,16828,10078,9123,1858,18720,9528,15626,11122
589,1284,6916,16052,19897,19368,13182,10564,6942,3464,4581,6570
590,13738,12012,13776,14159,5457,17976,2386,5693,14776,10866,15262
591,16128,7499,4877,14905,12477,7210,18973,19137,5475,9995,413
592,11788,14686,7384,4869,17869,20000,10551,11980,7787,14505,3281
593,4071,8156,10134,1808,15605,6808,11527,16769,9196,7732,12007
594,10257,7753,4688,13906,17005,355,17616,2215,7318,18659,6857
595,7602,3520,3763,12027,11797,18882,16593,12673,4180,3670,11203
596,19774,19473,4280,1222,9192,10000,19069,5712,10136,6635,8433
597,15596,15611,6241,7299,3502,19526,2564,14811,12145,18771,144
598,9027,7843,4739,16194,19903,1820,8947,8164,3605,17771,18662
599,18084,3481,17911,9553,5036,3703,1390,3945,17483,10685,4498
600,5495,19580,4898,14210,2074,13388,4147,1494,19797,1482,10177
601,6661,7183,16307,16776,18850,14954,15408,11445,6617,3708,10958
602,350,1683,3025,6986,18793,16939,18348,4551,15279,1560,12429
603,4637,12060,8407,8910,3035,14372,2803,14236,10755,6723,9822
604,3572,18196,17426,8204,17879,11011,1114,4890,14888,9038,8828
605,5790,4204,14909,4635,7260,4595,12804,8523,7752,7660,1150
606,9958,1255,17663,13856,13768,11066,3693,2866,2875,10406,9871
607,3471,9478,7323,13019,7573,8108,18366,621,5799,16463,11424
608,984,12160,18721,16484,16160,4431,8144,6884,13872,7397,18674
609,12913,18334,12314,10438,18263,9466,17774,3815,4782,8755,5672
610,7818,3243,8176,5140,13743,15909,3961,17668,12967,12230,11597
611,17941,6657,15220,18632,830,5541,1213,11615,11816,13120,14457
612,5126,11800,8521,9656,344,2430,10289,2168,8517,17090,4256
613,10454,1652,3947,12821,1696,16130,2414,19614,7153,2296,7730
614,3988,3805,7927,1201,12194,2776,17146,10413,8663,1202,17194
615,4466,1486,13994,12066,15143,16947,10102,5321,8518,10975,5961
616,11635,518,9643,4592,15303,3726,14869,3629,17510,2522,6879
617,1485,19560,1183,6697,14607,4846,16408,17309,10740,18754,971
618,8576,13716,15255,6383,17837,6283,1602,13298,127,8572,3392
619,4639,3957,7393,9403,7131,7685,7568,295,18246,5300,19848
620,4444,9856,19316,5273,541,2343,7907,14601,12025,13469,8953
621,3107,1571,9988,6424,15051,8246,5707,3253,14540,12220,10266
622,12554,15220,19647,10653,16406,7685,1551,183,12831,14322,18545
623,6276,11947,9093,15513,10874,15868,14100,17162,18371,13345,5332
624,19698,8518,14372,12256,2288,11384,16384,10111,16907,3472,17751
625,15467,3277,16288,3823,4603,1923,11111,987,5195,7185,6982
626,9968,9587,10755,18572,10235,9331,7762,5012,10365,15665,4183
627,7843,16145,7117,6407,10817,15001,7294,11881,1414,15797,17206
628,11832,18788,1906,14554,1495,3024,15681,335,7426,17179,9228
629,2571,12417,8612,11839,663,1322,18119,8630,18873,16854,3779
630,16751,5912,14148,10856,19473,7420,10093,833,19202,6006,17545
631,7345,14113,8332,16282,8957,9899,729,10792,2020,19233,11643
632,7401,19297,2848,7024,7930,6801,4667,3790,14936,4548,4302
633,8210,3570,9977,7231,15832,3226,16147,14316,12674,247,2998
634,14264,15737,10724,2186,13000,12742,918,744,333,12951,11365
635,12357,16649,9758,18517,16466,7266,2480,13151,11333,6861,14964
636,12251,9416,15316,15711,898,12062,17110,4844,13153,7429,4305
637,12905,5397,10163,13013,735,1058,14919,12951,19181,8523,19147
638,5274,9500,12287,17814,12909,7885,5532,2479,14966,996,19400
639,1626,17161,8406,15008,10246,1448,7697,1580,10933,17148,4788
640,7602,8272,5474,2369,19417,13900,6796,9201,14571,6045,18658
641,4557,8975,9822,1706,18856,11787,14635,12019,18632,17084,5147
642,4045,10818,15306,19846,7890,2485,19592,8727,9664,5073,126
643,5959,18389,522,15153,3750,1592,15415,12556,16414,11768,982
644,3713,426,9803,14794,19632,19351,11201,955,9457,17945,19417
645,9368,7924,19554,11091,1738,5217,16119,1846,7075,5220,5532
646,19441,2503,12127,4200,1647,17262,159,3822,10599,4832,6426
647,17097,7162,14501,1866,16289,15594,2725,952,15886,9426,1421
648,5063,1122,10582,1742,7337,1023,10708,14602,4116,1639,8931
649,11005,18564,5074,11671,16548,2339,4662,8194,18074,11979,11277
650,10896,19557,6720,9052,9953,17082,15583,14294,9985,17881,5925
651,11433,15748,7377,9858,717,3706,19787,16764,7998,16467,589
652,11964,9793,2984,17951,16718,10002,9290,17318,3078,4449,17108
653,11829,18769,5678,5004,284,968,15626,753,1885,14876,10006
654,14414,10817,7406,5499,18921,844,17078,16233,14804,12683,16663
655,16104,14667,1752,1158,18004,4751,14901,12206,568,1293,15511
656,11459,12861,12483,404,15751,1604,7744,18883,16049,14636,4676
657,6390,12110,8121,13939,13785,6517,14077,2320,12597,9659,1132
658,10175,3709,2971,6956,2738,9779,7214,6194,5652,7493,7593
659,11668,3305,9131,10990,15221,19687,3954,1193,14630,5200,17718
660,3064,2412,3592,7886,3862,8519,421,5947,4724,18593,5663
661,12890,403,9467,927,9504,17029,8570,14673,8574,13531,4098
662,515,9869,2160,13279,17601,12360,13594,17467,2796,11379,7719
663,2186,8976,14955,4955,6589,8782,13342,18782,4693,6864,14350
664,13394,16837,5461,2274,18322,18508,15440,7118,18340,17880,5117
665,8694,8308,3396,6190,11942,1264,840,8021,7172,237,19643
666,14498,19297,12213,2496,10410,18350,15148,7994,9885,5990,15834
667,14599,2077,12874,7801,8436,5967,12699,19104,1124,13719,10166
668,9487,18938,15279,8294,8614,18184,11549,19812,10060,18503,2212
669,12170,7656,16524,13302,19608,17314,16371,1380,6470,15547,6099
670,8838,2908,3436,17824,9899,8815,1618,2898,1241,6274,7317
671,9354,3811,14568,5929,13008,18731,13497,13760,2859,8536,551
672,3695,2049,15496,11320,13886,3452,7629,9838,1956,4641,7133
673,15891,6491,9817,4470,5964,6627,11370,19051,11899,18614,3949
674,18965,9009,1279,13851,1300,11748,19375,4151,5085,18612,18951
675,18462,8652,12644,17495,11589,19951,9980,9552,7231,18035,15040
676,11066,9955,3327,10926,5445,18225,6160,18400,3441,15388,11064
677,16862,4425,10422,15979,15949,9901,7799,9086,13833,18704,14988
678,4939,18211,7496,7011,15400,1929,3381,18874,1318,1250,11357
679,16212,7423,7862,2349,10581,461,13958,8532,14238,11122,18606
680,14626,4701,6305,19133,8561,6374,16145,17942,4795,7939,9158
681,19450,15792,12744,11005,4972,17745,9576,4422,16554,7046,14732
682,19611,3457,10008,1203,3124,18193,18537,10199,14834,13621,18041
683,2302,17388,8984,2825,5639,1718,10592,3457,13590,7817,3075
684,2130,19636,15598,4775,10473,1380,9219,664,9709,15931,16979
685,18689,15854,6784,8109,12475,15832,3217,7357,12747,16354,17346
686,9508,14130,6149,14800,10848,9196,8150,14972,10728,5792,2702
687,8703,16601,14403,16082,7586,5932,15237,8655,13554,17940,1012
688,4767,2727,11868,5545,15046,11772,9392,2260,8428,17954,7456
689,8134,10205,18655,13225,15940,15525,10132,12046,12469,2221,19184
690,17659,4961,4300,128,12302,3395,17309,4804,13762,5719,19738
691,19913,8416,9685,8286,17589,5464,19013,4402,5243,15236,13437
692,16998,11540,6761,16511,9857,16296,5304,3738,8068,8886,9074
693,8993,7385,2214,3031,3319,12028,11121,554,11557,8995,14403
694,469,7377,10718,8251,5701,6600,3590,9944,18932,15732,16588
695,2366,13660,1595,15504,15495,6314,15536,1748,4180,6008,15799
696,11055,12992,1202,17799,7401,12100,16085,16103,12907,8862,7446
697,4855,18227,8064,13693,10712,12456,7472,19285,10156,14345,7275
698,13936,9689,16392,9765,13128,1348,3935,14321,3648,13198,17872
699,3474,1697,7121,9328,4823,5416,5329,9357,1564,8752,1697
700,5544,16567,11569,13720,16373,4953,5343,2686,9265,18399,11520
701,11789,7310,7297,15765,6396,14877,946,2372,4901,5573,11533
702,12369,14000,17490,4719,11234,8938,4065,10594,5418,4416,1248
703,4670,6311,3342,12108,4534,16064,13418,14055,11807,5710,11432
704,8872,13910,9883,10215,6121,18532,19059,18542,5913,863,17417
