"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011"
403,6863,2825,9748,13953,13774,3269,17395,19400,15381,822,14754
404,11402,2486,818,2958,10660,7342,18876,15776,17313,10967,7094
405,14247,19472,12866,19709,7837,18431,16157,320,17654,3268,8525
406,6033,19039,4628,15650,10907,15121,8262,18640,2986,3357,8417
407,11794,1145,3992,18829,19347,10469,6606,2654,13144,7656,15722
408,11131,12639,6094,17380,7116,16158,11952,5349,5319,6723,15550
409,18467,13616,5260,14427,13844,13016,19501,5842,15144,19473,17370
410,12401,16468,19718,5524,18763,7004,11188,5316,7660,4035,6494
411,10336,2930,12127,12957,16595,4931,19115,4868,15548,4189,9583
412,1904,13454,8993,969,15993,12349,6812,12707,13426,13887,1244
413,3463,453,9636,16546,3425,11593,3018,6763,9282,3662,12685
414,19452,4002,2655,5788,8579,14795,1864,16850,3740,9187,313
415,11274,17594,17186,13572,7393,3565,16564,15451,539,12712,3689
416,18971,15075,5542,16115,2339,14497,14698,4767,7404,9484,18978
417,17160,2382,4593,4046,15281,10452,2297,11640,18923,14084,15390
418,5863,12973,5785,4565,9964,1030,10702,237,9777,2933,11675
419,212,19159,6293,16261,13949,6510,8862,10402,8932,15552,9246
420,4110,17032,11598,576,8741,13322,1152,12224,7531,10369,18546
421,1018,5146,3780,9424,6443,7089,18277,1860,9605,19393,8900
422,17418,14468,14850,5030,14256,13343,9430,4018,8494,8291,2569
423,5729,13612,1868,1063,189,13789,18508,10051,11116,7253,16210
424,4865,17096,4644,4271,15032,18459,8553,14851,12408,13078,3586
425,16629,2529,7121,6385,7431,10037,13978,472,4592,7089,2778
426,6695,396,3681,8530,17004,4010,9470,7930,16233,10779,674
427,9918,3224,15180,5752,9899,17172,12173,11666,18366,7014,12931
428,18797,16425,5171,6058,6662,17072,18457,17646,17497,9587,2720
429,365,16183,12737,1712,14141,207,8189,17604,1912,5597,16593
430,9928,15146,10879,2570,15195,9082,9720,12452,4508,16544,13989
431,2081,6470,9399,5900,7400,19487,11234,1784,706,3317,8851
432,10680,11808,11048,6524,4755,10927,13335,1002,3443,16652,535
433,3042,387,16254,13605,14066,2089,10828,9195,10903,13611,15545
434,18528,10970,12125,5152,10900,6036,13325,16938,4969,9196,12393
435,7754,5932,6162,13200,6504,575,1145,17738,16791,13916,3123
436,15373,13146,4177,13930,2747,15301,16006,14639,11038,9238,18904
437,7565,18468,3833,16102,10587,420,12906,3366,16889,17540,15639
438,3028,8091,19050,3493,7735,2857,8885,9775,17838,10896,8289
439,12254,8142,4969,8111,15643,3179,17490,2598,8384,11593,3838
440,14300,13008,3758,12551,10465,7092,12892,14465,3592,6302,1277
441,2470,9885,8512,2187,18287,1639,3556,14135,7650,2369,13019
442,7421,12759,18641,7605,2351,6830,5769,17628,14075,7641,9828
443,7130,4978,18600,2223,1185,1550,4285,2626,649,14702,9124
444,14939,14614,15571,14092,5449,10161,19709,6392,7610,3247,13303
445,1636,17782,12349,10998,1820,8546,19850,385,12817,16565,19581
446,14251,15151,9621,13619,18308,8411,6294,16314,7599,3946,18324
447,18687,506,16507,7887,286,6936,146,8310,4005,19807,4739
448,17635,17766,3057,18068,1868,16733,1499,18672,1213,12116,10243
449,12161,11039,6292,8930,875,14283,14654,16738,3937,5061,8416
450,18811,16457,17594,13274,1753,5086,19334,4805,11498,7977,4369
451,12929,10249,17982,2557,5518,16868,4020,15284,5558,17673,2827
452,9853,14823,11335,5477,6507,11246,8855,12723,7198,14579,13984
453,10110,6703,6155,2718,18044,870,3416,19670,2334,1391,6507
454,10291,1979,2026,13221,19190,7524,13630,2139,17494,6345,6502
455,15920,7565,8712,10287,10080,4036,8620,9965,14283,13070,13748
456,11579,14310,3702,13517,4428,6534,6581,19532,13462,17900,18209
457,1078,5437,12840,9644,9231,14364,7192,14665,15540,17743,19309
458,10660,16864,10016,884,6439,10090,9699,18635,11180,16349,8654
459,18528,3507,11500,10635,8775,15006,10074,11629,10261,17126,3387
460,6103,2738,14939,19862,1891,10334,17408,12882,3091,5725,18517
461,10832,17034,3997,9648,4452,11783,9190,16490,17243,1090,7927
462,10822,5095,12525,11900,13415,9812,18722,4348,827,5940,15634
463,9252,18277,18269,1308,16934,1362,5900,4193,6500,6072,17919
464,8269,12303,200,17193,870,7008,4263,13464,8688,16564,3206
465,12930,18076,7055,19282,12132,7385,4010,14987,3480,1657,864
466,12864,19373,1094,7849,10174,13672,3080,6353,13454,12649,9508
467,3968,15343,9208,8211,10555,11853,15764,10147,7469,3863,1693
468,19215,4091,10059,9816,18052,17742,13788,13884,17641,14737,2213
469,3214,9212,1292,16072,14126,2933,6405,1506,17019,19632,2263
470,3953,5719,6268,16188,8661,3885,5929,17389,15811,5532,19210
471,11101,13024,15368,14843,7285,16528,11681,11711,3020,15326,7295
472,14260,14926,8590,12667,4796,16650,13581,4480,18519,8992,15518
473,19747,14778,18433,10767,6223,1500,476,819,17827,8171,10213
474,5440,9432,4608,19630,268,17041,10122,17833,8302,13388,14907
475,5786,10732,9436,3077,11865,18372,17267,10942,2777,14496,2699
476,17234,2015,19849,5285,11240,3408,2890,17847,4073,12566,19743
477,13833,2051,16886,13942,19564,3462,5973,16638,19015,19856,3332
478,2156,2986,9325,10883,9626,393,8812,13629,8509,6639,5787
479,1039,2813,17568,15721,10386,10499,19500,4019,9163,12545,1425
480,2939,1800,7947,5578,11356,4178,1443,16034,7523,8951,11045
481,14864,4670,6226,10774,19829,10877,14378,19412,3502,14210,11806
482,17436,9700,8790,9795,8313,10302,11393,2881,15401,17376,1277
483,12577,15454,15971,19345,10476,4449,10088,15320,2461,17483,12486
484,8278,3247,18313,17992,14150,17584,13364,18955,10682,7215,7182
485,13624,14078,8665,19635,9411,9378,5423,14474,11461,5320,1937
486,7424,13717,11874,19446,7589,5820,9512,14734,2452,11101,7101
487,4143,3570,10066,7366,10014,6937,11419,13641,19742,13950,2349
488,16330,17690,13134,7198,795,10286,11546,17840,15761,3501,709
489,17413,7470,9610,11189,4499,13375,1625,5113,6218,3853,7776
490,3155,8966,1680,19571,18144,102,18591,13137,1901,12137,15301
491,896,13808,10753,5774,16431,17519,7771,19062,13361,18503,18118
492,13634,12596,12935,4589,12826,19513,16035,5486,17714,19529,8749
493,8278,15885,1775,4749,5951,497,16029,19389,3718,13554,17789
494,13218,14059,7171,3953,18278,16349,12506,839,11004,6257,19474
495,15721,4895,10079,11315,17127,13978,15282,9107,1227,13088,8906
496,11101,2179,18149,15044,5488,15613,17741,5754,13806,19816,16714
497,19193,8092,14395,2095,2725,11352,7488,3332,11897,8965,2421
498,11798,18222,8284,2175,18428,10451,8446,3785,9763,13100,11159
499,4336,17040,1492,17066,14095,15195,8100,4685,11190,7871,16083
500,12948,15670,11393,18753,7872,10639,16674,12393,8699,4161,19692
501,9036,15544,9599,15932,16011,12788,8684,15132,12640,12197,7521
502,7999,14175,18720,16160,12634,6838,12190,3185,522,4508,1907
503,6689,9878,5314,8042,12998,16398,12161,5364,2930,6969,14023
504,15740,1015,6755,11466,7915,6230,8062,10418,6066,8883,1381
505,5661,12937,17807,9236,14318,4606,11199,12456,12170,15595,6381
506,12753,7010,2540,4019,13382,14673,557,1403,7404,13421,2064
507,17847,17785,5628,9863,17920,15479,11446,7994,16149,12454,3727
508,5880,5545,15140,12210,7557,148,9296,14031,13855,19901,11965
509,12867,2342,16753,13301,11549,16069,6330,16022,16160,10541,5091
510,13062,4150,9077,13299,1592,19384,14859,222,4579,12588,3607
511,9312,9791,9487,6323,15582,15153,5572,16631,19076,12340,16340
512,6188,3199,5469,5148,9308,17926,8441,8557,8721,7409,3003
513,9788,7212,9669,160,17529,10469,18338,19407,15003,18116,19958
514,8706,8865,16521,16966,12690,3142,2680,11800,1489,184,15057
515,15622,19507,10988,814,453,2545,4272,5646,15627,468,1403
516,11525,6486,12757,9690,9480,17006,3950,11062,3993,6827,13629
517,3533,7342,8116,3415,2958,14315,14106,8715,8207,3625,16749
518,7546,11855,18074,9435,19946,2359,6908,6496,4507,12866,8239
519,15932,15151,9015,3276,13858,16823,10314,9414,6338,9772,17462
520,6099,7382,16957,19548,14417,10450,9449,16076,12700,10729,1596
521,14912,12910,5824,10194,19218,10103,15926,2377,2124,473,12448
522,1866,6973,12129,11050,16960,1204,15258,6134,13765,17012,11896
523,17465,18534,9163,9589,2283,3801,2873,19449,2367,19611,5554
524,6826,1850,19236,12913,8222,1415,19603,7092,12885,1585,4836
525,6610,5922,4345,17996,17588,8461,16004,17315,596,12462,14525
526,602,3989,17804,19914,11821,19109,18755,6464,1034,8491,8454
527,12864,13062,2354,2443,3938,219,2497,17640,6313,13588,15752
528,10965,4054,19135,7880,13821,17641,7386,18865,6081,10246,4313
529,8930,12837,3567,9186,9998,10073,16022,3201,3601,13790,14892
530,3651,2657,7198,12742,5173,3503,7837,19915,3221,7916,18927
531,17985,11788,9752,3802,13410,15467,15686,10883,8011,3195,16395
532,14727,3989,4797,6310,2491,17768,14851,8708,19306,6139,5176
533,4176,18540,7325,2492,3422,19396,12254,4861,16919,13936,12140
534,576,13859,17840,4352,13459,18149,19697,8058,17962,11384,3219
535,6318,19955,6092,19089,6363,10017,18116,17662,7418,350,331
536,15257,647,17953,4066,4167,5786,14565,15856,16278,1168,3213
537,11911,19104,11050,6500,10588,9509,5954,14092,13005,7138,8273
538,15074,18870,16594,3039,19663,7587,14170,2359,7293,4938,18098
539,16680,2991,12594,19839,9324,6640,14768,694,5822,15059,13981
540,14391,16698,7439,12668,3298,18054,17337,19150,3548,17028,11838
541,6611,2683,8021,19939,15162,8742,1974,12671,19369,7054,19305
542,644,19501,16966,16267,1183,6163,12865,11984,1453,2700,3846
543,3124,14532,15956,12583,6917,16413,5075,15312,6462,15330,19077
544,11648,19495,11753,13484,11458,9385,10160,5370,1427,4994,1720
545,263,7443,2698,11901,2860,16992,2860,15344,5281,13926,11849
546,3271,17735,12272,7562,18650,13954,11403,13914,7939,12571,4756
547,12077,6931,14052,18412,6039,12165,771,19008,3322,11152,4114
548,6186,13916,13488,14806,7031,6268,6680,18727,3261,18823,2168
549,5343,8237,704,14657,4358,1460,5928,4300,16671,3809,18177
550,4120,15345,15677,959,5705,6844,3931,8561,5096,10102,2669
551,16559,18996,6090,8492,14311,2918,13613,11310,11275,12991,3786
552,4500,2736,395,17386,12192,8299,12563,13084,2421,14111,4337
553,14951,17319,14637,19344,12892,15251,1806,16406,1432,12702,8198
554,10722,16116,17208,18803,13828,5224,14945,3777,12854,8700,9058
555,16528,12312,2433,12107,19192,14039,7110,10748,2975,18699,5899
556,5721,3412,355,14098,17171,10918,10614,14364,19766,18762,19145
557,11001,4736,2672,10717,6293,2402,2247,15050,10902,18461,9063
558,2005,2721,10293,10332,15833,18970,12129,7279,17219,1510,16669
559,14266,10437,7192,5548,19830,14313,13526,16095,19504,13063,17435
560,820,12806,11069,2991,12881,4604,2216,198,7281,2163,17791
561,19911,3941,17210,6482,6049,4283,6494,15763,4805,11570,13593
562,7329,1731,7137,15551,1915,15186,2614,10445,1536,6752,7052
563,3947,16629,7121,2051,2491,9361,14437,12146,15973,13110,487
564,17794,3514,18838,2691,16996,10387,11594,12838,5138,10196,400
565,377,1801,9442,19842,7799,16214,8666,16034,18383,1769,12880
566,19241,1585,1716,18437,17234,4689,19435,13328,8472,11372,5810
567,2701,12037,7562,4022,2549,10802,9750,1360,11606,11607,12324
568,8773,14720,9610,19291,1648,1975,18645,9669,5120,5003,4797
569,4121,6037,3145,4193,19589,12454,8640,14421,19813,11093,8781
570,4464,9696,14353,14916,16383,2166,1950,2933,3498,19400,6428
571,14459,10369,13924,19684,18181,13407,13481,13902,2649,12353,19327
572,14121,8676,5063,17756,2751,5521,13374,14785,17554,5906,8090
573,12371,15610,13999,11273,6973,7737,14704,720,13828,8431,18848
574,10094,7970,14874,19895,5964,8047,18387,15567,18441,6598,1183
575,1550,6086,5681,6314,8079,7239,9337,14765,15304,771,14653
576,2751,14124,14981,11542,6236,8774,1670,1418,16719,6620,2228
577,2459,10522,2782,13019,15712,12948,4830,6781,1925,1680,4237
578,6169,2301,551,18202,11262,18093,5379,18695,428,9166,16220
579,9140,2381,10433,8338,19687,2507,13792,2472,10905,13134,11638
580,9616,2979,14186,12443,13111,11391,13119,8252,6516,13301,14968
581,7841,5930,3345,2605,5644,7779,11208,4663,16229,736,10203
582,4302,4181,10256,14968,12402,17949,819,5016,10951,6990,3691
583,14321,4726,3198,19780,1175,9034,10787,11325,6601,5088,10348
584,15475,17725,9870,6082,11520,7577,14590,8252,17751,18254,10496
585,19495,14128,19745,18180,14648,2779,11839,3412,5886,10823,3508
586,12143,9741,8708,15383,1750,4519,3724,11572,6604,7602,19062
587,9379,1758,3001,11357,15541,19874,7022,3559,9985,144,6632
588,18345,2528,1643,15401,14315,12521,14398,8412,6898,3999,16271
589,2096,171,1586,8751,17355,11088,7794,5336,2480,16968,7443
590,16200,8286,6505,12255,8317,1717,3010,1375,3030,7685,19397
591,5324,19431,5975,263,13528,732,16904,13858,18938,19121,13311
592,12090,13954,16724,9664,5203,5439,5360,10401,5974,18751,10497
593,15182,10868,14465,5083,17497,526,13583,14873,19275,8703,10778
594,17733,12158,5929,19256,4178,1859,16675,12925,2479,18182,13332
595,18693,16107,18919,9560,5028,4948,16029,4831,17972,4584,2189
596,18118,7647,10585,13406,10464,5473,11356,19883,4089,3911,17075
597,6522,4896,16914,17405,15733,14464,18354,13167,17036,16469,7575
598,7786,16895,16950,16086,17721,12728,13160,14895,8820,14142,10539
599,11201,11663,8773,847,9540,14924,12648,15542,8087,6326,730
600,9085,16792,3820,11838,6148,12738,3692,12214,11027,11362,15199
601,14073,15570,11128,13786,11090,18137,9458,3579,14040,15127,9285
602,17299,6355,9823,11993,15297,4340,14746,2100,8088,3750,5704
603,10863,13955,9946,11267,11655,8948,18387,8053,10771,4953,3324
604,4076,4210,16087,1622,3311,10186,2352,906,1747,16852,13812
605,3768,3248,18289,14451,4016,4331,15456,8851,10260,8510,2574
606,15619,2471,19482,9425,13223,11569,14682,15776,9299,11968,18398
607,19566,16326,11267,7010,7258,16714,19358,14281,9802,7743,11021
608,216,6524,9888,10837,2858,1605,15079,12126,13670,5879,19646
609,11831,3596,8742,9583,6006,2727,2819,4843,18993,4469,10204
610,13629,11744,19560,8745,2135,8648,16664,4895,19523,5443,15641
611,12521,5455,6707,16193,11429,10472,17407,602,16946,15184,3442
612,11049,12410,13744,15671,15938,11298,10807,9155,15606,6000,19603
613,6232,10664,2422,11858,8488,4920,14011,5898,12426,12263,5494
614,19957,8834,7036,960,1810,19043,3740,8408,9824,720,11489
615,10108,15055,17029,18988,5224,5680,1024,9457,1475,9215,14281
616,15449,8851,10344,4774,2750,14434,11650,8122,19197,9188,11196
617,3378,234,15822,19813,4108,12515,2739,1685,16190,17411,4472
618,14793,17623,17843,16046,13364,15596,9276,18667,5098,19207,7765
619,3611,9891,15175,18837,7431,6603,7722,3423,4986,6432,4058
620,2686,17336,6496,15881,16571,9163,16859,5930,17489,5634,4921
621,17632,17058,18953,8869,16008,17120,16575,6778,446,17430,17318
622,6715,11629,9634,13118,15695,16345,19255,1327,13317,15327,1158
623,16686,1405,2201,6046,10844,12382,16799,19012,217,5490,398
624,3584,7746,2622,17462,6378,12323,3261,1814,17098,6243,8802
625,19008,8289,17107,10483,12830,3425,1836,10264,3942,3427,3646
626,5751,15658,6513,7744,1872,14475,14263,9206,12782,15227,10049
627,9599,15241,14390,9364,8082,11498,5004,2661,10559,19488,13439
628,11169,1672,4758,17009,13364,10690,756,6434,3090,2986,2664
629,8723,11089,8821,2034,2317,13050,4523,9451,10905,10825,19971
630,11513,7045,9834,9960,18761,19458,18911,15931,6325,15283,16179
631,8989,12363,11411,17896,16078,18678,15190,14596,10815,9922,15336
632,8108,10354,15924,17833,12601,5880,10504,9729,18866,9742,9699
633,14535,175,5487,5786,2452,4617,13474,9681,8136,17953,17420
634,5894,2348,17672,6252,592,17599,7234,2390,3898,1114,8851
635,11680,450,17105,1516,497,12198,6219,4797,13896,12321,2425
636,7760,11010,3256,2008,13029,6026,12600,18203,14484,2962,8322
637,14957,19969,2879,8545,18975,17539,10980,2400,14970,19416,2750
638,15513,5532,15958,1229,7953,19829,6027,9529,5652,18994,11134
639,6009,12323,17676,15722,15229,18786,17132,17394,6409,1276,14826
640,3246,4709,10771,17107,9523,3301,1362,6460,17916,12931,8244
641,8013,2903,18429,588,13679,13670,16703,6584,18695,19709,6920
642,819,638,2235,19328,16292,4999,18184,3707,5194,11804,4125
643,18298,19757,15155,10075,11570,7997,12845,12239,5409,5656,14888
644,1979,4647,16680,13461,14256,1889,19667,2301,3462,13905,498
645,15750,8736,10118,5934,4185,9629,15158,10709,14180,10945,12244
646,14074,3324,6854,7106,9704,16862,9549,9078,17959,8355,17289
647,11740,2528,3123,7350,4900,12092,754,2760,7487,18623,14136
648,824,5085,10046,2160,15220,1729,14718,13165,8915,2902,596
649,267,17377,15410,19687,2354,9850,19137,2136,7122,15554,6470
650,3898,14317,6465,13428,4334,9603,11185,19913,10314,17161,3208
651,12177,15929,3902,15534,16470,12751,1682,8781,8483,10962,14702
652,13302,3060,16674,18238,14297,1319,15077,8146,5478,5921,1762
653,13849,19364,10405,15381,6464,1743,5763,19600,10870,3066,18165
654,4779,16684,13375,17644,13779,6675,5459,13874,9750,3277,12980
655,6632,4597,340,9652,793,10408,5991,10511,7612,12206,10152
656,15298,3249,10199,16207,6193,5600,5445,5311,5409,14933,17378
657,6768,11913,4290,15956,12390,3911,10062,5621,721,18865,5767
658,3555,9932,10409,10602,5856,715,10273,15587,12945,18344,16932
659,5210,8449,17306,4720,1849,14699,12865,12621,10649,16122,3340
660,19045,5783,3461,16096,3138,7729,16052,8245,11690,7787,4644
661,6743,3158,18145,4779,2929,2735,2461,8405,12205,17383,4485
662,12823,5213,3089,7702,12493,10842,19954,2506,17161,7457,5214
663,2172,14040,6134,13337,14517,13835,11089,19656,1074,15657,19273
664,12405,7584,15133,4107,2515,1166,10567,2343,12357,7877,12029
665,8468,11067,18266,13710,7522,11202,13033,19136,19846,17983,14674
666,2341,425,17125,18812,15796,5693,5942,15540,6518,5380,16909
667,15836,8625,10403,4958,6672,18693,6597,15559,11121,19546,8441
668,18167,2078,7799,15543,14930,9211,9823,4186,819,17186,10512
669,3595,4616,5061,15486,5869,1196,18671,18042,3853,1255,6038
670,2488,532,8243,11424,16666,8816,9229,9974,19273,2294,1665
671,11390,18447,14607,15213,8617,6589,215,17977,4942,5778,17591
672,5891,14543,1121,9650,15579,1104,16010,5437,3481,7316,18381
673,16897,12667,12851,5829,7044,4729,11153,14336,4927,10636,12856
674,596,9832,6004,16906,18623,8302,11738,2290,9346,17921,11224
675,3099,15610,10239,17206,1156,8118,7451,6931,13215,19379,5181
676,6107,10593,14725,16127,973,11558,4080,12797,17102,19512,16186
677,18649,8910,15327,15183,8148,2764,975,9100,5430,8253,11007
678,14588,7341,13759,6895,15475,3143,10084,7890,15822,4483,2690
679,1819,7336,7826,13915,7150,454,2446,687,3589,16716,8329
680,3710,19186,3855,4525,3890,16695,5761,15040,2953,10249,19930
681,14805,12113,3097,17407,10403,17910,18804,9204,10881,1557,12606
682,4723,5264,18820,16146,15444,18078,13322,5678,880,12849,2578
683,11449,16328,17478,7321,8715,13128,13206,5144,10272,4575,8379
684,750,14128,15965,15059,3972,14641,13159,5739,19574,17306,12629
685,5284,9113,9813,18911,11710,9349,15684,15885,1742,5196,9293
686,5866,17606,3556,3366,290,3936,11826,2359,9159,17075,11993
687,10741,4206,16828,10554,9464,11106,19018,12959,6571,19210,14491
688,12923,12124,2301,17008,1969,8570,9434,7493,433,7652,6147
689,1341,1409,10592,12664,10490,673,451,16196,5678,9648,6385
690,3568,6876,2072,8253,8978,17285,7407,3473,12686,4490,4906
691,18039,12810,3236,19342,1374,8257,1563,8545,1954,12593,11031
692,16793,16443,4016,13180,15816,7919,14299,14438,4891,2734,11903
693,5780,867,11551,10868,8325,12327,19676,17230,13630,13267,2283
694,8064,12395,12019,3030,269,5966,13843,12380,10118,13224,3986
695,13897,4392,3319,235,18149,11990,2075,16394,12141,4062,16790
696,19802,16118,15706,18931,13450,4343,3491,10509,6564,1504,1076
697,3744,8511,10811,1821,776,18616,15952,1726,8741,11189,14107
698,6357,12498,7810,7752,3652,9463,253,14463,10014,9391,15396
699,1809,3708,3782,18775,17742,4961,7867,19030,4267,16537,6343
700,6487,18464,9360,7592,14949,15867,13547,2124,937,16415,10650
701,7804,10846,11656,3766,10337,11115,10494,13420,17844,6695,3696
702,13418,3378,16861,18228,15862,9982,14116,15375,1675,19039,10826
703,18783,147,19210,5592,4220,13087,18214,13653,9411,12461,16768
