"position","sim_001","sim_002","sim_003","sim_004","sim_005","sim_006","sim_007","sim_008","sim_009","sim_010","sim_011","sim_012","sim_013","sim_014","sim_015","sim_016","sim_017","sim_018","sim_019","sim_020"
226,18938,8609,17164,12181,3547,14604,12559,515,5791,1067,9308,6723,14533,15834,16029,10361,3180,14727,6486,7522
227,19194,3048,17766,19733,7504,8290,12100,8081,5981,12555,17043,2959,2356,5081,5815,4078,2116,18853,5643,12076
228,9343,9686,15569,4199,18334,18213,17505,6402,17828,4170,11760,701,1679,12686,8338,16692,2663,14068,9830,17484
229,8703,16462,16454,3099,3303,9414,9944,3784,18787,10045,14042,16660,4820,10294,16314,11633,7660,2203,3524,3540
230,17132,15846,19784,14521,9480,3169,17670,3290,6743,11902,3074,13428,18883,6567,3920,528,15860,7183,7010,2579
231,6818,12286,19920,19704,14078,10315,9998,7399,3911,1142,11431,8916,13635,18231,14631,5222,19970,3627,4679,9272
232,3444,10865,7369,2542,11088,11530,6664,2947,8794,17661,12683,6339,11381,4928,728,11655,535,1303,3449,19355
233,19351,12540,13295,10034,5053,12381,3410,5413,484,1380,10709,12778,13348,18733,13820,14622,12198,8651,6422,3041
234,8703,7392,18288,10149,2993,9270,11514,19462,17897,4923,15796,10416,10976,16979,4772,9517,3969,15148,6800,7337
235,9040,15853,5436,9918,19123,380,1901,14534,964,15815,5075,14727,14452,15823,3190,6510,8380,18308,12648,1591
236,3407,15206,19046,12014,5993,16061,13176,9957,3650,2108,14780,11808,1795,3667,19197,3836,7462,429,14445,19386
237,10738,17338,3103,10896,17876,13276,13538,2177,16845,15266,4692,18324,18234,12711,18070,12977,4773,8093,2918,16713
238,16968,10419,8920,17619,16967,1858,7760,14348,12406,8888,10474,19653,11787,8317,17115,5493,2760,17842,1527,14072
239,9498,7220,18483,19146,19246,14053,7844,9623,7396,10034,16120,18766,10845,15479,2355,2989,12247,8518,19139,17293
240,16568,18187,3063,12110,2353,732,13609,4023,15256,10357,13212,7728,9385,13187,6784,4105,4304,15197,16226,7611
241,3776,3545,6619,8329,17095,16591,3604,5269,19675,12504,14521,126,5235,11557,6924,7038,12994,5570,2792,8683
242,12564,884,16713,14184,14877,5103,19652,16058,8543,9094,16197,13087,19735,17096,17675,18908,15303,9197,3614,19835
243,16549,18286,7180,12192,13919,1975,11663,15778,6888,16572,19200,19793,12041,2888,15768,14901,3508,19045,13324,14082
244,4661,19771,9873,13059,14847,10701,12120,7184,7065,14497,13674,19202,19911,6429,2201,19766,13179,3980,14015,2987
245,17550,17800,10539,9667,13555,11450,626,19887,6973,15520,12995,11484,2952,2644,15146,1257,7460,3805,3363,2071
246,13234,18622,11854,11413,13688,11273,1505,15884,17666,11563,2084,11481,4444,15657,18055,16616,9432,17421,12765,9045
247,8284,18083,17076,14398,3613,11830,9680,8103,7006,19112,15145,13079,322,19485,2884,8734,5188,630,19296,13565
248,3055,15246,11959,12465,7649,7817,12701,12183,11641,10097,10991,13130,4606,11094,9408,10517,10585,5357,15728,744
249,10831,4893,1538,6442,19288,6980,1985,13447,1500,7699,4403,6203,9208,11921,2506,14359,11028,14166,11116,4810
250,12606,14263,10852,1585,18500,15661,9922,9339,11370,11722,7133,9173,14341,9129,11093,11372,949,4906,15194,4456
251,9600,19206,19026,15722,14739,15977,9894,8116,8381,8699,2388,8669,11133,15803,17948,11535,3848,2604,11258,7045
252,5451,2847,13130,11238,2201,19527,18853,19021,8668,17378,10240,5254,14100,9799,2002,17861,9445,3111,5506,14736
253,12371,16438,11368,4997,17986,8803,10613,14627,10690,6592,1539,13100,5962,3470,9021,3012,1719,9634,7491,11043
254,6390,8619,11922,1132,9541,9385,1144,11808,11145,19922,6330,15670,3469,16276,6482,12796,14303,5226,15486,17748
255,1016,14146,19195,706,13029,6485,5734,14811,721,4061,9149,3589,18500,12070,15829,3736,136,19175,9313,18147
256,17452,14695,5941,5116,12662,12108,3277,18573,10999,9829,9161,6891,4656,2866,9313,3061,15795,814,7253,10848
257,11275,671,12897,14643,11810,17352,10573,10579,928,11311,13561,11701,15213,8010,3437,15771,11458,1222,1653,19563
258,15256,4191,3899,17304,5917,1757,1484,4838,18278,17747,2481,15433,10868,9288,13190,10385,17398,16552,7788,18141
259,9889,17631,11650,2452,16741,11089,14428,18639,5320,13713,4716,3904,16754,17887,608,10830,10106,6280,2263,9553
260,648,4095,1493,7043,16158,5776,8008,8547,13497,16278,17695,19782,10713,17718,15502,12263,4977,1436,15115,17843
261,575,9917,14825,6923,10668,18402,1812,7747,1723,5637,1112,7202,2047,15986,14518,11961,16499,555,16751,19315
262,11238,17061,6775,9748,4919,9033,19975,15251,14982,13890,12876,5226,9255,2028,18741,10890,19247,17484,13452,10337
263,13132,632,8592,10445,17276,2122,1905,14006,10565,14190,987,4248,12117,16325,17568,10338,6260,5334,7647,14702
264,2903,14342,497,9426,19227,18560,6325,3430,2091,17647,12730,15470,475,3073,8959,9786,15239,4634,17505,442
265,16791,17620,5315,2602,9584,16511,18936,5688,17369,1390,17004,276,15229,4625,2756,13658,9248,4249,6941,9285
266,9047,5357,9917,5149,11201,13616,4261,15547,8185,10313,7794,17122,5777,15213,9158,2201,14011,7466,3964,7774
267,3835,7002,10304,10514,7915,5480,7044,7962,15724,1391,18877,16796,13346,8470,16873,350,17750,1152,3236,6528
268,6689,5363,14660,1192,3529,127,12234,1129,19127,15267,9042,15215,17312,5585,19045,19065,19099,12404,8552,11624
269,14761,2440,1628,14120,372,5114,19149,3574,19248,10382,19644,6806,3756,1080,16976,3435,11019,16990,9512,3981
270,111,5748,7132,7302,18767,15590,9968,3605,14923,15837,15994,2901,1691,6925,11018,7089,13198,19658,12313,14259
271,2730,8442,14778,10488,7049,17771,8540,15071,17180,18084,12813,7361,8082,11661,4284,4477,873,2877,9885,9274
272,9441,4511,12266,3674,15421,6283,2328,4804,7358,14911,11196,8980,9621,19636,1631,264,7543,15173,13912,16568
273,5607,19029,17459,9734,16966,4605,17458,19893,12751,9012,3045,4913,7021,5534,4658,4224,15015,19713,16438,9256
274,19710,19891,7445,12638,4622,2486,17234,18109,15929,13153,14966,14511,3552,15526,13129,443,10551,7415,3534,11315
275,12211,12928,18183,3341,18860,3508,2946,6727,3388,14877,17637,7217,3062,9951,10011,5444,7895,1476,10903,10846
276,11126,335,10858,850,8457,19098,5196,16932,15165,13923,19954,10580,16504,17444,18506,18201,18678,17858,13290,1111
277,12084,12316,1789,9304,17802,7924,3279,11514,9655,17489,5826,10475,15587,14669,16637,14714,19485,3737,12409,6615
278,10320,12497,2694,5910,18566,782,11664,9097,16889,19932,8284,6921,18279,7617,13104,14294,8385,12391,19912,1474
279,15295,11319,2692,17108,5205,14786,16452,2041,5222,10197,13604,14386,5588,5069,15838,9606,11457,14971,5070,390
280,3689,19329,3662,7491,13038,8993,12174,8498,19914,15407,14061,210,13641,4931,14435,12103,8139,6483,773,7628
281,928,2138,15946,7602,778,18632,16233,17099,10293,4764,7980,18248,14288,5196,7616,4548,10996,8049,10559,19365
282,16197,11958,15040,8320,9001,12530,3928,339,4558,2099,252,17304,17779,14615,18884,11899,12129,17633,2812,14976
283,957,7245,19091,5634,1064,11922,12345,10442,4265,5027,12196,3833,7108,12129,15732,14198,7472,7444,9117,17881
284,3873,6240,12466,10912,5742,13575,14900,13164,18514,4462,18320,17594,15629,11122,3007,9215,15784,590,10139,19710
285,13652,9518,905,15916,849,18494,19439,4683,455,5951,14392,15420,6816,13796,8761,19645,9838,12152,3513,13662
286,11851,3594,13824,14275,11085,12028,8676,6747,10619,4200,16430,5023,13092,2061,11242,17119,3274,4737,925,14969
287,4200,13150,14286,14602,7739,11601,4121,12884,2592,17126,5578,19869,12072,2059,7629,11607,5769,9735,18367,11492
288,14982,3702,2776,2058,2301,7991,8889,14501,17446,5054,8953,14913,2599,11135,7427,13408,10499,6564,17515,19287
289,7987,11878,2746,18051,9368,1564,1310,7656,11075,16536,11078,14157,14115,4804,15948,17564,5088,12950,7231,10743
290,9065,16356,1758,14560,15186,12645,14995,11804,229,230,4586,11009,149,13689,9559,3410,16578,8737,15064,2634
291,12844,13946,15512,6480,11295,1784,15658,4539,16599,17331,3371,9117,18620,4241,6664,2568,2252,8826,12672,16249
292,3341,6510,4524,1927,9762,1036,4072,10612,4856,15475,15107,18660,8008,7229,7323,3182,17416,18591,7975,4533
293,6461,5316,1031,2202,914,4845,16276,13368,12294,7634,11098,708,8803,13332,19779,158,14238,12243,17105,2077
294,19436,15066,3079,9973,1101,4283,8755,9849,12356,16644,17746,15773,18528,8178,234,19215,12902,13225,11938,15378
295,1675,9120,14314,14415,7168,18440,4000,14200,12436,13764,3019,15028,8584,3766,5535,12231,800,18357,14030,17285
296,18022,16030,5157,10877,2514,3570,526,197,12151,4037,10724,15631,373,6904,13884,17676,12427,9668,17937,18222
297,8642,10223,4856,9464,16292,4157,5910,8352,15677,15822,8369,4050,6588,15301,18803,6988,6688,6888,13868,10815
298,3411,12014,4511,12599,6548,3159,1679,3609,10134,8074,4214,9129,4098,15545,11250,8201,9403,9329,4324,4994
299,16154,7464,7432,4496,472,12024,2823,4213,19378,18580,12535,887,12491,10247,7137,6609,6348,9850,1413,144
300,9645,11999,5244,2370,11187,3532,13363,12644,19160,13335,17667,9050,8744,13114,17184,19534,357,4158,7933,4127
301,1208,18849,19990,6232,16851,2874,3654,3748,12894,11113,4953,721,16528,6036,4600,13021,11322,18598,12092,9761
302,14323,10007,14315,12644,17352,18951,13671,6794,18657,7697,11069,15428,11872,2020,968,19473,8523,2893,3353,7095
303,18326,9466,16212,1868,15863,15793,2233,2676,14331,13361,4279,1941,254,6367,2969,9580,3123,11320,19857,1420
304,12136,13593,17683,5784,1971,13653,17595,17458,17706,15996,1491,19168,10962,7492,5250,6943,17068,13423,1692,669
305,791,9573,6269,8469,8321,12681,1987,18217,16650,1383,9567,16998,18416,9133,13429,11626,6308,14031,5797,16443
306,18899,18358,17784,2491,18181,13476,9498,14125,17432,2263,17142,19271,15012,17773,9320,2709,7919,3325,4045,11144
307,16904,14572,11087,18354,15090,19799,6398,2353,9149,1716,2317,921,13098,12894,3544,11346,3927,14031,11526,18445
308,9644,4614,771,2809,2941,19799,13521,11037,9985,8435,7249,3795,14306,17042,1725,7681,1267,12455,12660,6581
309,19823,7010,16799,8490,12813,4430,1542,5378,11395,8560,453,3737,19052,4914,4639,4210,12569,8639,6149,12066
310,2053,2369,16770,10856,1429,6045,3207,4734,11512,7692,7875,4752,5190,13564,13495,8231,7057,15943,1194,16329
311,3363,8663,8152,15638,3216,18720,8712,16126,5232,13361,5324,16403,14899,15058,8377,5415,14476,19139,15772,8265
312,11083,10718,10922,7782,6102,3530,14447,5635,18246,17631,4270,11515,15791,10935,6191,14425,4102,19662,11835,6246
313,3946,9489,18626,3119,15686,12276,14687,10699,13361,15154,11898,16413,4098,1545,2673,15473,6510,12909,14930,11137
314,9355,19764,4724,8302,1459,11476,9408,12772,14173,6569,2453,13378,18853,17199,1388,11809,625,14811,2143,6662
315,9403,5565,11242,17586,2040,16945,3307,7904,11002,19981,11804,7185,14469,332,15973,4868,9114,2923,1225,13301
316,6697,17749,5254,6404,12717,18516,11564,3827,18964,3847,19222,17220,9478,8551,14054,13910,16601,10479,11243,451
317,15677,14314,6995,7755,4378,18744,6000,18283,17636,19601,5544,12043,5070,19696,15856,2742,14159,19412,4833,15221
318,14285,14018,3001,17777,2727,9429,11978,6852,14320,14712,4315,12294,8011,5328,6408,14972,19971,6713,142,12360
319,15868,339,17551,12386,7340,12393,17890,5179,17204,9473,10972,8414,2228,14182,16409,8540,15050,1652,2037,3586
320,6848,3433,14848,4357,6815,16142,735,9166,8996,11179,1335,9178,1310,10049,6873,12771,18266,1462,5369,1806
321,8780,11718,15777,8659,15741,11659,15801,14436,7004,13963,17291,1808,15340,786,12615,2664,17716,989,2395,11407
322,3278,2941,16895,9173,2851,6216,1590,8572,15998,10037,4974,10126,13596,6903,2668,19922,598,7439,3229,15975
323,12778,11797,8003,18544,329,19619,16747,1147,11398,15154,6777,2816,18250,4814,7855,1638,1503,11956,16369,8370
324,16861,11736,6098,911,11233,14670,323,16562,13467,13338,10357,19296,18467,9990,16140,8680,12806,12288,19272,12393
325,3996,19159,8793,2812,5999,11089,13862,911,15681,19639,8024,19148,4774,13076,5344,3513,15144,8462,19102,17952
326,5638,9847,18173,268,13649,3770,10202,1410,19093,11777,2064,4600,14472,7242,13457,3187,12412,4712,13451,1390
327,18909,4927,11780,10272,8240,1019,5463,244,2434,19616,17284,8172,8206,14944,5605,8162,3110,9941,12995,404
328,4411,5697,380,5678,4053,5135,18107,7205,6984,5531,12929,313,3089,15532,650,18144,7275,5197,3960,5208
329,19579,9211,4653,9186,4281,8765,13360,10090,6687,14561,6097,19771,8587,18737,18435,12400,10929,7275,15497,7679
330,19099,16410,19114,14768,18799,3294,14567,773,13118,16330,12796,19648,13373,16892,307,3867,17736,7469,17196,11281
331,19874,19508,3019,18101,12391,1843,14016,12866,12268,5328,4590,4985,7907,1183,10865,19377,8635,17247,8624,17020
332,16170,17007,9656,18660,18364,13184,18380,14667,18318,12892,6392,655,15667,10225,7000,12070,19242,16152,16670,13101
333,7453,10249,19494,3676,11806,17729,739,1264,14405,4425,6727,15669,5418,11139,3684,160,2239,3722,16614,10795
334,2833,4724,7635,857,6761,2752,8007,5574,12181,13863,15950,14934,6856,19283,8270,7880,13851,4064,6402,8829
335,12596,3901,14958,16189,12970,16879,2565,18899,1224,17002,13957,12436,10636,18067,3303,15994,8287,16496,6877,9576
336,15077,12233,15281,3362,9217,16837,12745,7701,16071,14479,6839,8899,4442,355,15639,16841,18795,19449,15676,1053
337,15156,19131,2825,8458,6338,8770,10615,7315,10929,4036,16183,2872,8934,2764,3024,6426,7056,19700,19294,19616
338,4504,17552,8035,13845,14263,13288,9215,17276,15031,5252,2123,6693,16832,7739,7536,6555,3291,2976,270,4711
339,7301,8129,10809,6893,9982,18479,3072,19051,3453,16866,13723,14407,17042,9664,19963,10619,12291,14028,11314,9064
340,4759,14903,19508,11030,17689,2691,10003,7914,15940,16374,10023,1066,1482,11244,5552,17582,1427,16208,9965,8894
341,17675,14924,13038,11121,6464,7169,10630,10844,10459,13816,19742,13121,492,9918,14454,16598,5406,13936,9875,13529
342,1714,2261,10877,10500,18663,12263,6207,10930,15681,13951,16651,7311,7333,19266,11816,6026,19086,11093,14354,4451
343,9751,5640,6481,10227,15397,19497,10464,12382,15883,6177,17281,6803,1143,6754,4992,1391,7716,1450,3974,6594
344,8697,11053,16430,7181,16826,2953,4164,13193,5447,1601,3625,12455,8117,4833,9868,5194,4430,15558,1658,6706
345,1732,19097,10203,15677,11729,5355,18690,7720,3199,8548,10740,6494,8545,3845,5309,4812,7972,9844,15351,11764
346,13807,2765,6835,4488,2926,17926,9919,214,14661,137,18646,15002,5720,14322,10187,17214,2980,1069,7281,12693
347,8994,13965,1524,17841,15214,16273,10602,11389,5939,2534,2626,1814,7914,16231,16454,13567,3202,9782,11776,14983
348,5561,6994,10432,13185,16497,10835,9686,17772,9890,5957,18460,11421,19389,10634,6745,9395,360,15429,5041,18956
349,6796,5296,17041,18332,12662,16722,9079,9618,4509,7465,5089,610,19006,11165,4484,12148,6172,3171,12699,18127
350,8235,12424,6692,19424,1730,6492,10683,19688,19528,8634,4940,9406,2375,4441,13851,6929,10757,4036,8333,3841
351,17274,11995,5530,3642,19432,6752,8248,16261,15434,7660,19420,11815,2039,15400,12844,8476,11416,5182,6164,6310
352,17367,12598,7260,7330,5277,6411,7445,13703,13850,13778,7526,5202,14877,758,9526,2363,3759,5600,9026,18205
353,16627,15205,19353,15859,5463,804,9391,9044,18529,9175,17920,16239,10927,8098,9510,14396,16161,19033,12610,16855
354,3236,17983,4514,6712,3993,3622,15860,10496,10492,18023,19266,16956,13968,18199,4268,12975,8235,832,4398,3536
355,5392,14466,9858,11258,18517,8175,6135,6777,2067,291,11684,14936,6202,16510,6071,5301,11263,11609,17413,19223
356,3262,18538,18844,10738,10672,10214,6095,8483,13225,2074,17564,8939,13443,17425,14126,14402,3967,16629,19493,15374
357,14257,5379,17741,2962,15955,15372,7908,6951,14388,13797,2423,7789,13927,1472,7270,5566,11497,18213,6327,10967
358,11546,4398,15136,11235,11456,18695,2411,13046,11988,6820,14099,7751,5753,16842,18876,11378,9821,6637,11725,6119
359,12901,10704,4112,1356,19051,6657,12766,10022,15701,13751,8736,13666,14870,4309,1803,16688,13915,16571,14725,389
360,11183,18713,19106,9753,17860,798,4007,13208,13354,16580,12449,1965,8654,12527,6038,5768,14629,10216,17631,9030
361,19902,8067,3894,14052,10035,18383,2382,9241,5744,19044,6511,16473,16263,11911,13197,17744,16222,12051,3048,15695
362,18863,18461,18086,3088,3766,11353,15401,3315,18601,10395,10388,19811,9374,16582,19260,14973,4350,17476,16949,17155
363,16960,7745,17207,16397,18817,17927,10863,5121,15786,13533,15998,4798,12736,14963,16994,14808,127,18346,16621,887
364,13008,5846,14877,4806,18146,10966,11603,5567,503,9354,4545,14494,2211,4030,17823,17315,3308,2081,1820,13908
365,12456,5507,15811,6441,5601,1396,10504,11654,7719,17536,19423,15365,10669,10562,16508,12100,1509,11590,16722,6258
366,1993,4437,7111,7103,7877,6566,19430,8624,17800,9542,15072,6532,2787,1006,9145,19134,9761,6033,16628,14789
367,1164,14626,18095,8354,7971,14268,7270,15757,14746,13072,1760,1407,4288,2843,4324,16911,17071,13954,5977,9657
368,2672,1885,16514,6626,6431,8749,192,15612,2097,18829,1910,8332,4334,15873,11990,12889,18185,12396,2758,878
369,7642,11839,12407,2839,18991,11445,17190,11432,14237,7801,5051,4102,9734,15244,5039,2223,2624,13599,4396,11556
370,745,17813,11617,4306,3051,9464,2467,803,734,4400,19093,2533,12713,3489,8860,563,8212,5647,9719,15307
371,10157,18566,6124,12888,12656,9823,9800,16696,8502,11080,7889,18490,1484,18315,11678,19419,18750,4454,11388,18736
372,2711,16275,858,18731,18325,6191,6737,5443,9986,2407,8944,10487,14659,9750,9529,14488,5332,1358,19787,19208
373,8014,12882,11089,13853,10326,3562,11945,17791,19225,11646,2449,13494,3118,12448,10816,16070,12638,17414,3542,4158
374,10237,8618,2345,16426,9702,8111,11374,7871,13165,7440,803,7952,4184,6873,11294,103,9753,4242,10280,5974
375,13225,14664,8168,10418,18583,15928,4244,718,4266,10887,5086,9133,17867,12834,7934,17465,2923,13794,8895,19415
376,1049,4428,14616,17307,17817,14110,11588,7706,14449,7138,18708,14349,8182,13589,19489,8479,438,13989,9400,15468
377,13507,8495,3483,3053,14966,13697,4229,19327,7219,17490,9647,4413,15311,19013,17068,15155,8159,12589,19432,18376
378,3135,13332,5710,2144,19932,10255,14625,4803,11145,7695,18797,2349,5811,5023,1939,5077,2173,4096,12325,13950
379,19357,14159,1687,7316,13299,18483,9821,10785,18224,12224,978,14979,18009,11492,18315,6720,4640,16035,787,16881
380,2348,5219,9125,14517,6081,6358,2970,5588,17923,19617,18699,10219,15992,17893,9479,1136,15293,19014,1909,8284
381,2662,13522,2114,3691,13455,19650,4540,7955,7357,5272,18263,13751,1913,268,4233,15284,1739,9055,14251,2514
382,15454,5490,2589,1326,13716,16603,12431,3219,1980,7820,6438,4181,135,2107,13482,16036,18825,19948,18062,7337
383,9430,12038,15205,9041,7940,2195,16118,18340,4151,18211,2318,16497,15029,13606,15017,1451,3178,16832,17039,16668
384,13708,5341,4647,6795,13374,8780,967,12054,17576,9635,13330,19901,887,10676,11541,16614,10325,569,8206,3010
385,2396,1806,9865,10862,17767,7569,18339,18821,4669,19973,15553,13635,3194,6606,10895,11152,14032,7867,6973,4561
386,11805,10163,4624,2895,18446,10278,14397,7073,19978,11513,1622,17233,1116,1902,6535,15807,19114,15093,18246,1238
387,4640,13592,13317,7219,15708,12644,6149,2301,4524,8403,5126,5810,10498,3629,4535,10513,15778,11096,9760,9915
388,16486,13890,16733,1147,2824,18363,18448,4327,6385,5563,12342,13958,6921,17924,3579,16809,14978,10462,1485,9714
389,11172,1515,3729,19992,4010,8503,11594,18471,2205,13830,10766,9148,3443,2086,14305,17548,10624,16898,10399,17119
390,5942,13236,8228,11346,12960,9818,185,8514,5251,11283,9930,17133,381,7141,3267,1551,15303,5759,19415,12467
391,12747,10684,17928,1203,14841,14661,19795,14907,1281,15179,17762,19641,2568,6927,12667,7975,10200,12602,1573,10166
392,5763,17899,11899,7944,17581,17555,13796,19082,1694,7963,16258,2731,8177,3086,8506,8845,1664,1510,10068,4368
393,1030,10962,205,3801,1166,5034,8332,12537,7452,8650,12202,15775,17006,3578,7561,2864,2056,8349,4451,9711
394,4127,3439,9625,8979,963,5766,3686,1478,198,16765,14965,9192,12530,4102,762,6787,1232,12739,8529,6046
395,14196,11991,10067,4828,14329,6843,10375,5934,9698,9084,11797,7275,6453,9098,17459,17135,8384,1442,1175,9542
396,12502,12128,4697,12072,13443,17537,4325,10309,11864,5970,547,9192,4950,2406,16374,15381,15598,11979,3564,4738
397,9307,12403,17487,17861,14710,2401,8075,17217,4145,7675,19890,10905,6568,1064,15743,9924,17918,3835,7266,18860
